label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,1.0008923649471084,1.8986853977645,0.1583749161344606,0.0356707165232921,0.048263948542824,0.0590632091238342,0.0675593439115436,0.0733504038756363,0.0664783472920026,0.043420934111192605,0.0697229561184342,0.00034074161265499996,0.00033909907454689973,0.0003353586479592002,0.0003405700040872003,0.0003600659479930995,0.0003611416974103991,0.00047360232210929935,0.0005859861480798992,0.0006509156248525015,0.0008419164377570995,0.0008895618397213,0.0010504288472957014,0.0010375972509669013,0.0008632562025038988,0.0004899857209249014,6.95744474317406e-32,0.0004513242367626003,425.991187256853,157373.70498537557,3.1655531356371176,4859.566347094042,3467973.061339525,1614.574158756241,0.2110163518138138,0.6218745623802882,0.0841668415602324,375.0528859123335,-598.910938257395,-19.350989731550712,15.145505553290317,-9.405991663150855,-9.3402757270748,-8.640798144376062,-3.1052809813515063,-1.6749654179587954,1.6327256611600498,-10.508359203424495,-5.683696071719526,-9.027653923441736,2.221633485742516,-3.236324967064009
0,0.6963309774991555,1.561605362263941,0.1544452162247809,0.0326794892222523,0.0467833638577032,0.057161360205935,0.06625006719430482,0.0775211097128147,0.0695908753015809,0.04310331454434771,0.0677878558967167,0.0003963202074525,0.0004157021143001002,0.00041543217869679985,0.00043481089333109995,0.00045055043733980074,0.00045845209916440047,0.0007991016712462998,0.0008951642870269998,0.0009279517884477999,0.0009576190760768009,0.001108069229982401,0.001242635993694001,0.0012299445984485999,0.0010112956159161988,0.0005245137008046963,4.9048535388418114e-32,0.0005726271383537998,448.8194485222906,178233.10336062434,3.080662773683146,4289.888302671083,3031679.083306708,1847.487707176604,0.2034697229914643,0.5743308092387697,0.1001123210588436,354.7967077164683,-564.8518315486084,-12.245314855002917,17.118987642530758,-10.593760158178226,-13.764508196075216,-7.268267765604503,-4.722875592296097,-5.702944869857695,2.231342904463612,-10.891086906646862,-5.918793696132037,-9.69719866905954,-1.3343129829414608,-3.5362637233128087
0,0.3261555266065854,3.27302313615554,0.3008522228993453,0.024286818619233902,0.0409483396226444,0.059295110436717,0.0686593924687048,0.077059152715018,0.0686459120058287,0.04782255008543701,0.067282029975178,0.00031242914997640014,0.0003062958414217004,0.00030216899370929997,0.0003212896081268993,0.00034349874793530074,0.00041303345163539937,0.0006219501891440993,0.0007194415603778009,0.0006809234678460986,0.0009717301196250014,0.0012746369176419997,0.001253946410510201,0.0012353263109145009,0.0008902839892310013,0.0008200252211995988,2.4809255862336344e-31,0.000529622190502,355.68517346524493,111158.76741932252,1.3461803456285468,4102.727309095736,4198970.862367429,1361.394400217983,0.2192090658639846,0.6039014766617619,0.0596820064219179,353.77811502108887,-547.8611564962496,5.450038572140198,12.944410392028262,-14.52802526100605,-8.356115256707877,-11.32926932960588,-3.09276170584916,-2.936774036993401,3.1078604648311803,-12.24103407730169,-5.817793478968584,-6.1782812649629655,1.2453391885957938,-2.0126167791016267
0,0.6518867125959167,2.0033774683969896,0.1452376623060384,0.030665860980915796,0.0479038579021212,0.0620858911287755,0.0696006322360116,0.077940463132031,0.0708038262128804,0.0436009338491479,0.0679017957134654,0.00032312407697359996,0.00032644987331280004,0.0003259304378241002,0.00034070400038410057,0.0003584606323126993,0.00037218539556689925,0.0005569974742291005,0.0006507894125859989,0.0007823041086092997,0.0010365581566431983,0.0010439284541910003,0.0010650029164799985,0.001070477099081299,0.0009341309140253988,0.0005206678796224051,1.3693186592374643e-31,0.00048744052529980063,372.8870815134876,127016.086331203,5.1773185779709845,4296.458298652169,3760384.156570432,1611.446005489316,0.2094747701568307,0.6313216336932743,0.0780019007780564,359.9953437635109,-569.611217989446,-7.9285985005270305,18.47642736055753,-14.66266496649188,-12.72797913464782,-10.777399970156972,-4.844663504967334,-2.4888457034506724,0.3284095299545868,-13.416338516031855,-6.521339635635484,-7.133806829007081,0.16065307787142613,-4.856019195758962
0,0.7415557752329334,2.3656461097905304,0.1510054767707337,0.0315744887687718,0.0463354723825073,0.0581782163260682,0.0655950571573179,0.0705965158859766,0.0649488089655238,0.042354088434665205,0.0684324895975844,0.00029910907541239994,0.0002905830672757003,0.00028957545190979976,0.0003019132936438011,0.0003207088591492997,0.00032688858561919984,0.0005352905132902999,0.0006169364736458016,0.0006094826908430995,0.0007305748059610005,0.0008950515972515997,0.0009551336055951994,0.001030276500349401,0.0008630213241824988,0.00043539903917429873,1.6843956713617308e-31,0.00042980608423110085,334.4567941959945,93912.85248883396,1.892662118022536,4679.401757133187,3932779.0849417644,1374.500570939071,0.2249444987821192,0.680961145799218,0.0324124413972982,374.109165059204,-594.184355835874,-10.169060649420473,16.375509912511088,-8.740272534673972,-10.435423645377307,-10.143403943210016,-6.739182805426261,-2.2741763956658425,1.5465706565859478,-11.16550712277459,-4.707320968161231,-7.54777366617847,0.5464350714950572,-3.954829357096051
0,0.8157352073094328,2.4924000550423764,0.1306186252148387,0.0364038026782413,0.04805465465392321,0.0591113162153035,0.0673084520938586,0.0733138768854651,0.0654427091649187,0.04140233726156109,0.0712313771197381,0.00036711087981630003,0.0003537345268910001,0.00034718813875949956,0.00035437849552959894,0.0003759769966884003,0.0003799201622197001,0.0005069941820127002,0.0005549877733657983,0.0005515730991599993,0.0006006079238141011,0.0006904861725607996,0.0007202243822425,0.0008333644966702011,0.0008548427938595005,0.00045213047783719887,1.4045960865894561e-31,0.00041599171498369995,345.8398153950579,108352.8091841811,1.689725123257694,4803.545536659913,3789921.958757943,1537.043802447353,0.2053950657941465,0.708574082903416,0.0607475127986297,377.3304496681889,-604.8672305985306,-18.90003162681773,18.18452666905385,-8.771983860421873,-10.236992590671443,-10.144024326232309,-5.543655040070568,-2.548714915160196,1.2316649032325948,-9.636798120179105,-5.037257799740345,-7.079491304766715,2.2395063101408064,-3.939568949001465
0,0.3723840393082196,1.6173618009498174,0.4138135122040677,0.0371080490683879,0.049967227640393894,0.063217288979374,0.0709014162182366,0.0780375277187529,0.0709775118932618,0.0418972670531997,0.0705460392386812,0.0003945554863146999,0.00041267166016839985,0.0004075563938552998,0.0004334289034328004,0.00043764816569780065,0.0004585237368795996,0.0007349315422013995,0.0008272981450226993,0.0008689262712303983,0.000910946331612001,0.0009012530693109991,0.0010174510005611995,0.0011163558855145014,0.0009399900028273997,0.00047770075631129935,1.340045308087731e-31,0.0005347660140456994,314.67715799109084,106413.85553640532,3.346187054648931,4353.063028522626,3237124.636516241,1480.9852887197476,0.2105530029377752,0.6217523379378712,0.0682718897639425,365.4436937642161,-577.668799148504,-4.50416781705157,17.440639211668817,-7.075153608118703,-7.286777202374496,-10.68822821691294,-3.61521532690968,-2.559213706019262,2.3840862113619528,-12.298659905890956,-6.85395565135109,-9.600894751182018,-0.8451466335237972,-4.332655539441739
0,0.847618306743227,2.124465514676749,0.1557682115604412,0.0314683638010933,0.05091489979473201,0.05873256101941239,0.0661117226656724,0.0737697672443219,0.0673614076029837,0.0443435315996281,0.0671324621227319,0.0002870474127677999,0.00027878961778350034,0.0002748213247935,0.0002816695718492997,0.00028431501699630046,0.00028285535618429933,0.0004505722548518998,0.0005064102115706001,0.0007041558517330015,0.0007941227460757996,0.0009214289311690986,0.0010619148180182995,0.0009850768456188992,0.0008712204418109999,0.0004992880421485005,8.593753595503328e-32,0.0004236351626324998,366.7338857140687,117676.87090939272,2.862469510565907,4572.969612281003,4126954.150186778,1449.7651358597927,0.2115147894429606,0.587103471456868,0.0599372479773445,372.7844086707154,-588.7288981942487,-10.272352619558824,16.562016461910353,-10.79045018320703,-13.203500610901305,-9.512162286524694,-4.474226847762923,-1.7383957315648286,0.9523503229528083,-10.8447046558918,-3.4682103479112363,-5.725038975665132,0.7619628274792443,-3.670776281160856
0,1.0782785206495844,1.989156233122102,0.12074274839158311,0.0354931785560878,0.0451358748110259,0.0583486888502314,0.06579928521169,0.0715408523583583,0.064753975610315,0.04215362053235111,0.069410162760096,0.0002955341204182002,0.00029085176373249994,0.00030105521505100017,0.0002982940763028002,0.0003074690681222009,0.00031045509382150033,0.0004150661477184993,0.00047947828362610023,0.0005954681978011002,0.0007124278842280014,0.0007494275154895993,0.0008486779276201985,0.0009143912069154991,0.0008356463115887988,0.00036498280143029693,2.3570001576450675e-32,0.0003918186669141007,368.5346247382787,104847.6272642052,2.126764484039964,5075.612177905083,3510482.627533866,1682.8286853954703,0.2116922808185237,0.6988519524253316,0.0777738160220343,384.3571039711518,-615.812745074341,-23.540212361984956,13.964880525911656,-8.776286110196503,-10.863264974258506,-6.906119474792372,-7.082698731863904,-0.9072835254332392,-1.2560405373005044,-11.63692882853387,-3.783191742791704,-7.997590715379296,2.088785809015192,-3.520446774707034
0,0.9567912529483902,1.890732618551357,0.1338853920327263,0.0302889576630936,0.044462053391482605,0.0601523887680488,0.0669735862104261,0.0740510767476612,0.0651610421278135,0.0412804668537754,0.0675887025941915,0.0002887371347105,0.00028190685670210006,0.00027761221627750025,0.0002876722590233003,0.00030795032995960085,0.0003077972993131995,0.00039576828361019903,0.0005525809266078985,0.0006077283966038002,0.0008726532509988998,0.0008948303104053985,0.0009726982471543015,0.0008690264100002995,0.0007010011053161999,0.00044150008839380014,1.0710112605022663e-31,0.00040058918277239945,378.6719192206908,116673.65184795484,2.507894217908329,4738.147000842854,3742507.6536423215,1559.7792286693868,0.2160827562238893,0.6365154968943788,0.0700676453007086,372.0094032863735,-591.8725099927633,-15.71908785940348,11.71880751662762,-13.926785389496596,-9.07712676613071,-11.055274789583354,-4.759135532748509,-1.078834490922175,0.2923826986180645,-11.48523609364137,-3.380009412527184,-6.592337927445239,0.15900873048473008,-4.46779920824868
0,0.8377390232125845,2.309376707847364,0.1166932072426082,0.0320998655356226,0.04628143528753139,0.0566432873088728,0.0663628001311982,0.0709171898990615,0.0654371490703215,0.0423878331294997,0.0677413379521056,0.0002813306567240998,0.00027941145152730017,0.0002795314673268998,0.00027773450570769964,0.0002686554070524998,0.00027760257792979956,0.00041936193896219796,0.0004620945087046996,0.0005502066359484997,0.0006797698193338995,0.0007479241676380012,0.0009283990617699987,0.0009548202691317016,0.0009144539267058015,0.0004375601946175964,1.3526737901017552e-31,0.00038892811847649963,358.5374767783166,103365.28544072052,1.961932658239319,4767.180953801861,3801698.056457375,1579.2283943426123,0.2173749777295368,0.7055134615681186,0.0632066027697833,376.8919315913391,-599.8093107795896,-16.105413475363065,15.109758369297731,-9.983053623578716,-10.893327158848791,-9.000214444295585,-5.938711436392047,-1.676994332218526,-0.2231159343144451,-12.367001957179871,-3.652411674071379,-6.555814838293512,0.43581006197068506,-4.619491205445315
0,0.9167828150282191,2.084411286122929,0.1270635757010169,0.03588329641475,0.0484891213580766,0.0595524006768073,0.0667375702649323,0.0718606204980295,0.0648501901631089,0.0426615653309374,0.0685116068891634,0.00028593043880700006,0.00027827816621709984,0.00027291691979969973,0.0002724939060491007,0.00030419142216009994,0.00031614104366260026,0.0004170015382631998,0.000536039565109999,0.0005941064119634985,0.0007207716478521004,0.0007800238694324994,0.0008191584319513015,0.0009540798689017006,0.0007734312475357989,0.0004798703139839988,1.271140236559416e-31,0.0003937190144257998,357.9593500062227,95600.3360144248,1.962282015145817,4643.521170912304,4571431.962524648,1319.714599647342,0.2151664391401877,0.5512979927148265,0.062791619473706,380.84634050581263,-596.3599059683456,-4.268199540034026,10.37627195968846,-6.742496625121927,-9.988517471575024,-7.918299368279195,-6.427396423430571,-1.0477701268218047,-0.6845797105458509,-10.375478711418866,-4.044409606364614,-7.041719323632743,1.9865366616849722,-3.636833516141303
0,1.211910288150286,2.1410410957346,0.138662476196663,0.0326413440667067,0.0430983823798779,0.0521312991825013,0.0608080785984142,0.0695455138784358,0.0641467215898795,0.042796191121122706,0.068249220007177,0.00028798552486350004,0.00029056773958409995,0.00028381553578179976,0.00028756503707719986,0.0002893968519175,0.0002865288771959004,0.0004447002758758995,0.0005297007733413989,0.0005841789239214995,0.0007423340916036004,0.0008674932342136003,0.0010772295069506992,0.0010185356044752,0.0009091480448602009,0.0006020364149851992,1.1965915255849215e-31,0.0004173883442389007,406.2085426860814,130550.64515333656,1.7412896770501964,5303.43227127497,3125928.9627255425,1801.467299998295,0.2088917834556647,0.6667225143018808,0.0846164481357978,386.78372235644525,-618.1587298255283,-25.710115699861348,9.932592958445836,-4.657208211853279,-5.867220166525525,-7.090555958400781,-5.42631600788347,0.2429370086908896,0.7638068786339627,-9.668420165872249,-2.737514735416428,-6.019291229531796,1.7446244226447056,-3.9831211254150025
0,1.2900590974585593,1.6204933963523878,0.10938779646538599,0.0337534826831291,0.047876056464379806,0.05715059885397549,0.0665941607900319,0.0718452011590672,0.0642572251458162,0.0424506995226787,0.0685899858549348,0.0002625945973535001,0.0002625753915403003,0.0002594958769030001,0.00025768963125150004,0.00025093050301110056,0.0002537805908819999,0.0003529916500426,0.0004661362770192988,0.0005927427733602997,0.0007726194944874011,0.0008278402819931995,0.0010070728055216992,0.0010006329200730989,0.0007700890725013988,0.0003890014009352051,8.562552720049836e-32,0.00037699501873380073,387.1299526724551,119825.11692955092,1.7324036040368802,5258.713999572692,3425580.1644590483,1634.8206919690278,0.2181765838443969,0.6215906354105646,0.085895323887533,387.804790466877,-617.3299550166131,-22.303567679959443,15.271906263944622,-11.24636258757742,-12.360701849476065,-5.633401660282415,-4.027194443340467,0.9177707348273711,-1.0194462632384682,-10.557526282981176,-3.864243561776771,-7.811755643060948,1.5782641579033476,-3.674005548112999
0,1.2753005012703693,1.8118044844208216,0.1120100093360375,0.032855122098931405,0.0448169364159177,0.0515275266923191,0.0607048926681642,0.0665923482583874,0.0609423537664492,0.04091205621268751,0.0682861742481749,0.00029787889834199987,0.0002934402434279998,0.00028786270895629976,0.00028399935190190004,0.00029536515475919994,0.0003086694119776995,0.0003783532110109983,0.00040696563162349875,0.000471969286048899,0.000561026172778499,0.0006946777296349994,0.0008465721974474996,0.0007903665014304014,0.0006937781211979015,0.0004494055656587004,3.062076963548588e-32,0.00035992310947489947,401.6778591452394,136561.24530719835,1.574890302021152,5335.932273484985,3136343.492966727,1787.7964492513995,0.2209929498319695,0.727351155993576,0.0678815469442485,387.19082951252295,-623.4815954008621,-28.532348301204635,14.433919171530489,-6.511025838864706,-11.1924942117862,-4.873905019619354,-5.070791641177912,-0.9870092785309383,0.847270320628186,-12.299631324555031,-3.912022359807872,-6.962050371415295,0.6370714453888233,-4.654590330284978
0,1.0252094898870787,1.8244548726343208,0.15314622954885598,0.03676277529130731,0.048774789944716,0.058236222534777206,0.0664186853085951,0.0728551714388533,0.0668669629390381,0.042159792362250204,0.0692644713639305,0.0003008791137682999,0.0003272903089939997,0.0003287872617300002,0.0003324561232691007,0.0003359507324864003,0.00033841716287119974,0.0004713607362570992,0.0005310615116368989,0.0005894865250225013,0.0006419272526810987,0.0008151175070305015,0.0009739206612596994,0.0010269742170649007,0.0010385603097598992,0.0004679748611885956,9.114810351211795e-32,0.00043048294220810086,383.2012147681587,116893.23974044972,2.417848050657508,4907.085918161401,3609702.183933002,1647.6042045259735,0.21623458097898,0.612737882145853,0.0799662717035321,380.324502414084,-603.3306155159031,-14.562311824025073,14.118141829119276,-8.572166762813172,-11.916813232204396,-6.597126251550884,-4.311330611425676,-0.4784190810453224,-0.05061408004178791,-12.149149021692008,-4.171146961858322,-6.426135035016188,1.3914675696315937,-5.403921638720951
0,0.20965083905154236,2.931020246057103,0.2151166301814367,0.0320133554197939,0.0357369172120517,0.0491170484017745,0.0585729154821351,0.0746174658387471,0.068414006332433,0.04454956617505029,0.0673286366740898,0.00034777321000170006,0.0003779783322134002,0.0003785599091844002,0.00040503744771299994,0.0004271017095135001,0.0004411997878351996,0.0007243630777250994,0.0007744475201276017,0.0008613421519735008,0.0009554257364412996,0.0011870133779822989,0.0013390080261398984,0.0011349271841684001,0.0009208035724439997,0.0006026496853124008,2.252287527690673e-31,0.0005618524828284004,332.7694602591784,94632.54632759016,3.4343603217822647,4116.264151974338,3833066.917656984,1292.2768830973407,0.2404169629864809,0.6693503795661142,0.0360379491935676,353.1973873667196,-558.6125765427106,-1.2302785495939297,2.636050540369087,-9.623037099865932,-7.572617319326306,-8.09452116181899,-7.542989115441693,-0.17596636095885787,-3.0056845727047667,-10.97612940289995,-0.32243120699730277,-7.492177155776847,0.02623937202407145,-5.464156212058123
0,0.7453616071024927,2.150591367705544,0.1692966282864409,0.0315697260415536,0.0390586023542707,0.0495353034801994,0.058866700015893905,0.0705143696820829,0.0630118672815081,0.0417749127020481,0.0670277900800119,0.00029641268664219993,0.00032221183349839984,0.0003155087399567,0.00032638620792970006,0.00033022986729279967,0.00032660301691799995,0.0005112485131145983,0.0005820522354339011,0.0006397246050926994,0.0008321116563597998,0.0009733357107854987,0.0010977135727093003,0.0011388063629702988,0.0009737343137020994,0.0005755882038796997,1.0455159998606523e-31,0.00046633380985160004,359.29361101215704,106176.5494406738,2.9064371660254773,4629.744374790113,3539821.03243882,1661.7237800256792,0.2244265400264668,0.6791571723615506,0.0698284519209003,358.1763897790599,-570.8920696057233,-12.571881358819056,8.74191525144161,-10.124617790298135,-9.210802941952265,-7.139597706569352,-6.798297852349027,-0.2090831031524838,-2.384194289274819,-11.667238314739462,-2.796246961853268,-7.426943103699106,0.3116613717342678,-5.290886303450252
